review,sentiment
show great episode one terrible episode hard follow man death house dig cat real gone br br episode couple married peggy ammanda plummer charles stephen shellen first five minute find charles married peggy money two go honeymoon car break dirt road seek refuge old abandon mansion charles soon find secret peggy family br br opinion watch episode expect feeling rest episode first season,0
excellent documentary still manages shock enlighten unfortunately time changed much since made thus important piece freedom conscious american see,1
read somewhere fairly panning review something live action mecha anime think right line first watched movie young dying see finally recently memory came flooding back think taken seriously bit good old almost tv movie fun set backdrop fairly dark future although point stressed much admired movie dialogue sound generic clichés predictable line good fun maybe time kind little movie still find appreciation mean perfect entertaining try anything let nerd comic store guy worry technicality care see make decision one else opinion matter,1
every time watch show want turn curse maker wasting time week week dialog monologue rather everybody rant endlessly nothing becoming tedious example episode watched yesterday began seemingly unending rambling particular dish forgot pasta meatball perhaps always manages turn gilmore family dinner war second br br seems every time lot line absolutely zero content script use must enormous br br every something happens babbling stop suddenly wonderful silent emotional moment example week lorelai breakdown estate agent thought best piece tv seen long br br almost make everything worthwhile,1
first heard film patton oswalt talked werewolf lollipop cd said lost classic completely ridiculous lover terrible cinema knew treat br br film hand one weirdest ever seen certainly one weirdest shlock film basically demon took human form year ago woman woman died something demon cried blood blood fell bed bed possessed eats along fruit flower chicken also taste people people range horny teen mayor gangster servant professional orgy thrower also sick guy bed ate put soul behind picture room br br movie let figure plot exciting action death bed take another path basically tell narration exactly happening slow dull murder scene take place also must say everyone eaten bed surprisingly quiet would think bed eating way th grade science fair experiment would sting little guess nerve ending invented br br story wacky direction slow pretty awful set sparse acting fairly painful brother one unintentionally ugliest actor ever seen probably would make great party film alcohol smart ass involved certainly one miss,0
think one true thing one meryl streep finest movie date depiction dying woman perfect recently lived movie touched level could imagined meryl truely greatest actress ever walked earth,1
well hated knocked despised year old virgin little gem worthless piece trash movie favor skip admit like actor movie year old son showed cover dvd like like movie insistence decided give try unfortunately br br two minute movie turned offended disgusting decent person would offended filth movie call old fashioned shoving pussy juice covered hand friend face know got line decency opinion yeah putrid little film start imagine get much worse another real winner mr rudd bet proud punch imagine could get worthless role like get would stay movie despite pay br br known better next time,0
poor film must give lead actress one francine forbes appeared acting least personally thought kind cute bad appears one film database besides film filled laughable gore fakey death scene people get stabbed gush like gallon blood like watch poor horror film recommend one highly,0
viva variety unique hybrid program parody tribute program represented br br directly mock classic favorite sonny cher show thomas lennon kerri kenney playing divorced show biz couple somehow forced host program together female pair towering male constant barrage insult humor couple tossed plus sketch comedy bit performance kindly described specialty act br br hybrid mix fact fantasy course mr former mr laupin program announcer johnny bluejeans likewise equally fictional act performed certainly real even entertaining also act would clearly better suited old chuck barris gong show br br show really like extended sketch sctv borne mtv series state would suggest would better five minute bit mix program like one rather stand alone series viva variety certainly get high mark original concept even though often odd funny certainly worthwhile especially road tripped la vega brought even glitzier act perform unlikely ever see anything like television,1
twenty five year ago showed film child class entomology still remember excitement kid spellbound termite built live castle clay also animal use mound fantastic scene cobra fight monitor lizard colony mongoose watch good entomology class also teaching ecology since much interaction termite organism whole ecology organism live around mound br br wish available dvd could watch show others,1
sarafina fun movie song really great sarafina entertaining normally like music thing like singing lame like looked like box movie useful learning history interesting perspective soweto rioting showed thing perspective student rioting showed real character got see real character make like audience make sympathetic totally victim white government sympathise singing student correct know account student riot singing dancing became violent clothing student sarafina similar clothing shown photo soweto made movie actually soweto look accurate many part thing make film accurate someone using learn aparthied viewer must critical way history apartheid presented said become sympathetic student make potentially le reliable objective also change detail account sarafina turn chaos policeman come classroom shoot student police army aggressive soweto probably exaggerated event police army shoot student evidence going school executing people like fighting street looting crime done movie probably make feel sorry school student movie would useful different information aparthied teacher arrested government mum go work white person house information government detail racist policy law george chris finlay,1
rourke usual bit part sinister rancorous neanderthalian ferocious evil jerk mold picture claire fifty get carter double team rest garbage happens br br line br br course junk undervaluing rourke abasing matter characterization actor still seeing prayer johnny handsome barfly week year dragon etc etc many year considered rourke outstanding smart intelligent man think changed since br br look callous calcined br br went gloomy look despair inhabited breast made man perfect pest belloc example br br absolutely reason watch dull movie except rourke,0
reviewed video local magazine called greatest achievement history american cinema wholly tongue cheek tw tl remains milius best work sad little opportunity work anymore however tw tl remains striking exposition known american character largely strength brian keith superb portrayal teddy r obviously milius keith admired tr tremendously make two film including rough rider hard fault film level splendid balance action levity relationship serious topic america coming age world furthermore tw tl exceptional appeal across board note stats showing rate best male female clearly candy bergen struck responsive chord woman well men,1
seemed much appropriate title suicidal underling decided watch masterpiece modern bullshit br br erotic scary suspenseful well thought thing film fails br br however incredibly funny slow sound effect bad dubbing add make one greatest comedy seen recent year yet film even try funny one movie grand achievement becomes comedy without even attempting amuse br br throughout film old guy look amazingly like santa claus go around ploughing zombie smashing vampire ground made fail believe film title vampire v zombie vampire zombie fighting oh well whatever besides flaw rental title one virus sweeping america creating zombie like being go around acting lot like average tourist yet four zombie entire film another problem besides one shop everywhere deserted surely see zombie roaming wood background bit fact believe drove around circle forest since high enough budget film wider location director want waste precious time filming different area wood busy sitting trailer jerking bothered trivial matter br br fact director much fun enough time hire big enough cast even editor told eight member cast dress different people try act inconspicuous whilst assume changed name began randomly snipping film reel editing hard job anyway right reason movie found way bag somehow got confused freddy v jason strange thing happen way made though night strapping gas mask bolting skull avoid stink nauseating mess br br oh yes laugh end sure one lot lost sanity,0
rosenstrasse intimate film one epic proportion could kept away many film goer looking pianist similar plot fortunately von trotta good screenwriter opts feminist peep era much illustrated colorful exterior little analyzed term intimacy point view ordinary aryan german rather jewish standpoint rosentrasse find strength unsung burden people trapped within historical circumstance emerge victim pace film introspective poignantly slow meditative besides character vivid transition generation passing time deftly crafted rosenstrasse masterpiece narrative flaw well discerned another fault lie trivial cinematography unable capture intensity internal drama lived character nevertheless film worth seeing finally rosenstrasse part last trend german film dealing ghost nightmarish past trend includes excellent film nowhere africa recently controversial downfall would recommend film know read beyond image,1
saw sweeney todd broadway starred george hearn featured cast principal appeared national touring company production videotaped tv los angeles last night watched new dvd release los angeles production although owned videotape many year production performance could hardly better original tape age showed audio video quality modern standard even newly pressed dvd nevertheless still give greatness work george hearns angella lansbury startlingly wonderful performance even today memorable recollection live musical theater performance hearn rendition friend drip ruby brrr,1
bela lugosi real enigma early top world appearing dracula yet made lousy decision regarding career perhaps bad agent perhaps drinking drug use part maybe crazy regardless ruined reputation appearing pretty much film ranging excellent horror film raven big budget flick like ninotchka grade z flick cheapest shoddiest studio interestingly enough although agreed terrible film actually turned role later went boris karloff frankenstein movie silly horridly produced wwii propaganda film featured dumb plot wretched editing lugosi spends much movie murdering saboteur bad thing end find nazi plastic surgeon american looking men killed actually japanese funniest part flashback see lugosi talking group japanese men change american like men camera scan men clearly asian non close shot western looking many bald head looked absolutely nothing like japanese men suspect plot must undergone write might account obvious mistake could shoddy production value editing fact early film show street scene city car circa old model ford obviously stock footage bottom line film bad also dull unlike plan outer space hard laugh ineptitude put sleep,0
amen magsel lot confusion going first know movie purchasing henry cele star every one bought movie thinking miniseries letdown would comedy young girl raped david hasselhoff spelling ok popcorn tv believable film english accent love story movie supposed young man rise military power slave ship captain getting jiggly english maiden looking daddy br br paid movie would call police would crime,0
almost year event asked come mind day people would probably comment thing sight plane crashing collapse twin tower score people killed act terrorism heroism mixed together etc everyone alive time never forget day yet u memory although moving personal level come extraordinary film give everyone lose friend family member chance become involved personal level lost film need seen,1
secret service agent jay killion charles bronson assigned protect president elect wife new first lady jill ireland difficult woman killion hand full victim numerous assassination attempt directed president chief staff want first lady dead movie insult intelligence story line also lack realistic location example scene depicting inaugural parade first lady roll royce convertible agent killion without president also know washington dc like weather wise january everybody top coat le even see palm tree degree sunny weather obviously filmed hollywood washington dc movie joke worth time,0
normally take time make comment people read movie see however case feel must warn might consider wasting time finished watching five minute ago quite simply one worst movie ever seen life acting horrible plot nonexistent production value poverty level best know even low budget movie great one thing could saved movie horror fan purpose screen gore slashing grand total three time occurs screen effective reasonably disturbing happens especially end scene simply enough movie long minimal content dialogue heavy consequently almost impossible watch happens put nutshell room spare three teenage girl irresponsibly knowingly go driving isolated area girl previously abducted murdered car course break taken old boring house inhabited three crazy people one psychotic killer three eventually murdered one one screen seems like eternity boring slow paced nonsense said thing worth watching even murder please buy rent fooled like misleading box art movie description save money time,0
pardon spelling probably funniest horror movie ever existed think evil dead acting horrible see makeup line certain lady face lesbian scene make sense ending haha ohhhh ending prepared stomach hurting laughter watch film minute still expecting something take look self ask hell wrong bad movie meant laugh enjoy pure silliness br br forget watch outtake movie see low budget whole thing really movie rare gem demonstrating pure udder lack talent care ability money anything else would ever need make successful film definitely worth watching,0
bad guy called judge jerk even nominally sensitive one self congratulatory tone really make sick though guy perspective behaviour think real problem though quality contestant single smooth truly charming one lot pick pathetic girl crowd one guy chance let see real player trying truly unattainable girl maybe show otherwise revolting half hour self love real sexual tension take two,0
winning championship fight boxer john garfield johnnie bradfield celebrates drinking binge lead manslaughter pushy reporter although manager killed man mr garfield blamed manager dy car crash wearing garfield stolen watch authority think boxer dead still wanted man garfield change identity jack dorney move arizona ranch garfield meet dead end kid billy halop tommy bobby jordan angel leo gorcey spit huntz hall dippy gabriel dell b bernard punsly milt br br garfield bond young dead end lad sent stay sweet grandma rafferty may robson alternative reform school courtesy brother deceased priest father rafferty garfield fall love halop sister pretty peggy gloria dickson keep eye kid course garfield past come back haunt br br john garfield dead end kid make beautiful max steiner music together thanks effective direction photography busby berkeley james wong howe story predictably comfortable warner brother support team fine form garfield dead end kid winning combination although garfield made movie east side gang studio team billy halop bobby jordan almost immediately dust destiny br br boxing scene nicely staged exciting sequence garfield four new york kid halop jordan hall punsly climbing giant water tank swim unexpectedly put life danger brief highlight include floozy ann sheridan goldie boozy barbara pepper budgie young ronald sinclair douglas losing strip poker br br made criminal busby berkeley john garfield billy halop bobby jordan,1
future society military component recruit rather candidate chosen birth culled nursery designated spend entire life service government given war machine body soul reason protect serve personal identity name rank autonomy whatsoever fate whose destiny predetermined soldier directed paul anderson starring kurt russell scenario hard bleak movie begin depicting training soldier advancing period time preadolescence adulthood russell sergeant todd best best glimpse career discharge duty exemplary manner campaign campaign born soldier even best cannot go forever day arrives todd peer longer elite new generation soldier created product advanced genetics technology todd generation suddenly obsolete follows story man must fight life struggling discover sense humanity individuality trait new soldier known two thing entire life fear discipline russell give commanding performance todd soldier else must obey order without question suppressing emotion individual thought line movie russell speaks volume eye role demonstrates fact one appreciated actor time disappear entirely character todd credit ability part created someone quite different done given todd depth credibility someone lesser talent could easily rendered nothing pretentious superficial stereotype notable performance also turned connie nielsen sandra jason isaac colonel mekum rounding supporting cast jason scott lee memorable caine one new generation soldier sean pertwee mace gary busey captain church michael chiklis jimmy pig mark bringleson rubrick anderson delivered action film message cautionary tale transcends genre science fiction soldier reminds u importance keeping humanity life intact entertaining way making u consider alternative like bleak future world good movie make whole lot difference much like mad max movie ultimately uplifting going make take pause think kind universe must live together share rate one,1
stuffy melodrama quite easily worst film starring ingrid bergman seen even luminous screen presence save insufferably slow meandering movie nearly impossible sit without fast forwarding lot br br die hard bergman fan others likely fall asleep suggest watch bell toll instead,0
looking rent dvd come across movie called end game star james wood cuba gooding jr synopsis taught political thriller well worth look thought br br boy wrong br br end game ridiculous plot ever displeasure enduring something whodunnit really tear would like without ruining yet experience monstrosity question done earth get resource pull abundant following film unintentionally hilarious conclusion br br acting know film almost feel actor realised made terrible mistake signing movie show performance one accompany laughable script seriously flawed irritating direction recipe cinematic poison br br course make cinema reason allow living room appalling,0
see people giving film negative review loved movie bled form abstract art appreciate art see would like film great twist average played vampire movie looking fresh new ingenious new vampire movie want one turn bat wolf melt sunlight movie go watch old played dracula flick sure bit low budget side great job budget happy found movie give vampire genre fro good thought film brilliant give thumb writer director everyone involved film,1
disney bill paxton fine job conveying story based fact like game golf appreciate story one man struggle overcome odds could based sport simply situation involves competition though one happens related golf problem story would liked see bit deeper main character esp mr ouimet mr francis ouimet typical young man time turn century america class line well delineated woe anyone deigns try rise class standing bit historical research biggest question indeed answered satisfaction although circumstance bit different portrayed film came away feeling content thoroughly enjoyed movie believe,1
okay big video game buff game house dead really famous enough make movie sure went far actually put quick video game clip throughout movie though justifying particular scene violence dozen dozen game look exactly hand bottom screen supposedly holding whatever weapon goo ing kind alien walking dead sniper whatever case may br br interesting premise house dead lot college kid loaded college kid kid able pay fisherman something like ride miss boat trying get island supposed rave year first thing come mind house dead watching become increasingly clear modern horror movie become nothing exercise coming creative way get lot scantily clad teenager exactly situation least case fact way rave excuse way girl dressed look badly place running around wood cute little halter top least thought dressed occasion br br clint howard tellingly interesting character film far delivers absolutely awful performance greatness overshadows every actor movie stand well known actor change accent movie rarely effective howard show equally flat well known actor pretend hardened fisherman raspy voice year breathing salty air even rasp well sounded like eating cinnamon roll shooting accidentally inhaled powdered sugar something real tough clint expected agree part mess br br get island movie temporarily turn one friday th movie took place camp crystal lake lot teenager played actor way old part getting naked killed nudity impressive guess let consider something minute kid pay almost two grand get island go rave year find one say well want beer even guy pulled stack hundred wallet get think anything found full bar single solitary person sight input director uwe boll alcohol notice party came consists one br br start drinking minding fact whole party seems vacated island one girl go dark wood find everyone dragging one girl one guy reluctantly along guy girl stay behind get smashed decide would great idea strip quickie alone like expected find island empty rest people came gone little would privacy since one else around brilliant br br thing everyone hated judging review read movie yes intersplicing shot video game movie mostly order show yes movie faithful directly copying video game sure stupid idea imagine thought little nugget worse matrix style bullet time scene thrown first time point found pretentious cheesy movie like shot like though something original noticeable technique shot rather dramatic meaning creation kind tension film br br one thing make zombie film scary get edge seat slowly relentlessly coming living human much faster getting tired running place run terrifying shortage thing fight zombie first two done right movie kid terrified lot place run since island since caught ride smuggler find heavily armed mean strongly mean people everything machine gun hand grenade remove tension impending walking dead br br call techno slasher scene since rave never happened guess since uwe boll thought people going disappointed hearing techno music movie one scene right middle human fighting living dead amazingly enough turn something music video techno music blasting shot edited together faster faster nothing blur gory shot mostly frame long second flashing across screen time speed techno music clever guess place horror movie completely remove sense scariness tension even gross effect see one thing long enough react watching shot fly across screen wondering hell director thinking decided would good idea put something like movie br br seen lot people compare movie resident evil mostly claiming copy premise exactly right appreciate least case resident evil man made virus turned people walking dead able infect people changing way vampire turn others vampire day later also clearly inspiration movie bad house dead single original thing except somewhat moronic idea putting quick shot video game based case forget really think much better movie obviously say know much game based title movie poster deserve much better movie unfortunately think often case horror movie really kind sad movie come obviously advertised hold barred horror film scariest thing entire movie closing shot suggests possibility sequel,0
shining know weird movie movie everyone people claim like horror film always say shining terrific film stanley kubrick classic vision stephen king horror tale madness blood incredible film wither seen heard know line know classic image could forget jack johnny could forget work play make jack dull boy could forget chilling ending film unforgettable honestly opinion kubrick best work know lot argument department lot people say space odyssey clockwork orange even dr strangelove film pioneered film making shining perfected tale isolation madness terrifying image ultimate ghost story crawl underneath skin br br jack torrance jack son danny jack wife wendy arrive overlook hotel closing day elderly african american chef dick hallorann surprise danny speaking telepathically offering ice cream explains danny grandmother shared gift called communication shining danny asks anything afraid hotel particularly room dick tell danny hotel certain shine many memory good advises stay room circumstance danny curiosity room finally get better see room opened danny show injured visibly traumatized jack tell wendy love family seeing wendy think jack abusing danny jack wanders hotel gold room meet ghostly bartender named lloyd danny start calling word redrum frantically scribbling wall go trance withdraws say tony imaginary friend jack sabotage hotel radio cutting communication outside world hallorann received danny telepathic cry help way wendy discovers jack typing endless page manuscript repeating work play make jack dull boy formatted various way horrified jack threatens knock unconscious baseball bat locking storage locker kitchen jack converse grady door locker unlocks releasing danny written redrum lipstick door wendy bedroom look mirror see murder spelled backwards jack pick axe begin chop door leading family living quarter johnny jack legendary image born br br shining one film seriously make time see incredible film still give nightmare jack nicholson performance timeless unforgettable one also feel extremely overlooked shelley duvall scene finding jack rant work incredible look horror see fear face realizing husband mad also another incredible scene jack see ghost woman bathtub honestly one terrifying scene horror cinema reason film well known film perfection simpson shown film film forever stay see trust br br,1
movie surprised thing clicheish technological element reminded movie enemy state starring smith part entertaining good mix jamie foxx comedian mike epps wannabe thug julio ramundo providing comic relief movie watch say wednesday night nothing else gave entertainment value,1
landscape battle open escaping prisoner snowy field full fence rather funny movement accompanied vivaldi four season touching opening soon enough learn know prisoner mob also treated humouristic burry man alive protagonist stop moment soon engaged finding book turndowned camp caring neighbour br br rest film set american camp prisoner released kind semi freedom semi camp perfect set study war criminality american camp polish nationalism catholisism grief human misery general br br film make important turn come woman film change light colour temper time turn prisoner slave holocaust think main underlying political theme film must mankind treatment jew world war nazi extermination mankind letting happen even forcing europe war emotional level film grief problem letting grief come environment make grief difficult difficult share grief people different experience br br film carpet underlying contradiction humour irony sudden beauty couple time film gypsy prisoner play harp emotional tune brutally rejected filmatically speaking protagonist example pick important essence film style theme come humour comic protagonist constantly loos find back glass crowd hay stack etc br br hard understand spielberg respect wajda see film great treatment light compared spielberg best grunwald intermezzo speaks narrativly brings film camp filmatically brings film dream eternity profound beauty anyhow also another scene let go without comment christian supper undoubtly ironical simultaneously deeply religious see transsubstantiation moment everybody falling knee protagonist saved isolation priest serve comic altar boy bell mocking scene also give emotion love nina get bread sun light fall upon bell ring spheric peak moment film br br main actor excellent role olbrychski perfect wajda protagonist doubting reflecting mind unable put aspect mind emotion life beautiful celinska great body acting debuting character unable express inner proud movement br br try describe everything often unable take nothing consideration wajda manages film either moving deep beautifully shot pay attention life society particularity moment joy one moment irony second moment grief third moment nothing fourth br br least two reason pay attention wajda film period first remarkable free expression deep political impact country first overthrow communism twenty year later second development filmatic narrative language kusturica rose grandeur,1
superb acting wonderful set clothes music story br br amazed review movie certainly one best br br also wonderful movie see tandem great random harvest much opening crisis br br middle aged unknown english w w officer hospital toward close war suffering shell shock complete amnesia without idea name origin anywhere belongs prof wealthy established man recovers remember year war br br movie resemblance end br br warmest thanks participated movie particularly actor ian holm alan bates ann margret great surprising casting choice glenda jackson julie christie br br one stay forever,1
one brilliant young men went dared make teen romance film actually call would invoke devil fan micro budget packed taste sensitiveness maturity peter sollett deserve admiration respect thanks demonstrating power industry stereotype flushed toilet one location handful rich character low budget good acting amateur decent lighting worshipper true indie cinema watch stop watching well know,1
excellent film traditional working class family northern england filmed location bolton star james mason father dominant force within home seems cleverly film based play portrays complexity family life supporting cast terrific well many familiar face lending support,1
nothing director juvenile fantasy come life movie nothing excuse director actor play kissy face attractive young woman would otherwise never give time day br br plot simple direction nonexistent movie drag actor director writer narrator narrates fooled x rating nudity minimal gore,0
annie rooney life officer father brother tim slum new york constantly getting involved many fight neighborhood kid annie secretly crush joe kelly whose little brother mickey head gang annie constantly battle gang headed trouble say officer rooney kelly sponsor dance tony plan shoot kelly order get even making look like fool front girl officer kelly get fatally wounded instead tim part kelly gang told tony friend spider kelly shot father go vengeance annie learns go stop brother time good mix humor heart film even though plot start minute mark film pickford enjoyable even though playing girl really get character haines play kelly tough able make audience feel emotional level scene officer tell annie father death ending really put lump throat mix sort kid throughout film fun watch rating,1
men love police movie filled action shooting chase etcetera br br boy let watching short unsatisfying movie seen hostage bank surrounding yet bad guy shoot multiple officer innocent people simply stay line fire without getting hit due kevlar br br shot hundred shot going back bank dumb hostage lock safe door bad guy went stupid director think br br okay shot fake documentary good seeing film got thought police get decent shooting course many cop swat real long break truly bad,0
calling sciples grab friend hit theater see hell movie opening sequence credit laughing self breathless br br movie wild ride history bull crap list thing done chronicling rise power huge fan rage kage kyle gas jables jack black naturally loved movie br br help know show first cd funny hilarious vulgar lyric rocking rhythm massive amount pot smoking cameo outright insanity story line movie sciples newbie alike br br many song referenced two king tribute kielbasa many audio track like cock push ups every fan audience saying remember well new comer saying f ing hilarious highly recommend movie body ever rocked movie certainly high competition next spinal tap one best ever,1
tried watch adaptation awful torture like performance quite sub par exception ariel fonda way top role handled subtlety studied shakespeare seen many adaptation far worst one ever seen wonder earth someone made film shakespeare beautifully adapted many case one must watch film may suggest drinking game take drink every time go book original idea two drink every time fonda overacts quite drunk short time,0
netflix mention short feature info silk stocking superior every way produced fluff much better cole porter song lot energy silk stocking turned big disappointment fred getting old sort thing though dance cyd lovely watch garbo melvyn douglas version ninotchka peter lorre ill making silk stocking seems passive active number le line glad ran across paree paree pure accident made whole experience lot enjoyable bob hope simple song dance man pure joy,1
br br film summary visconti obssessions decadence nobility death aesthetic search homosexuality mingled melancholic mastery slow paced make abler contemplate beauty music image well story type film allowed enjoy anymore brave deeply personal intelligent genuine fruit genius like visconti,1
guessing matter fan car luv sound dodge challenger growl along road noise chevy make scream ecstasy tear round corner blast sound classic vehicle burst flame explodes biggest car enthusiast stretch imagination really rev engine denying importance transport cinema even said invention train one biggest influence early cinema looking window almost like moving picture idea transported different time space car remains popular luved even got genre carsploitation genre genre focus purely beauty car effect porn car porn talking rather nasty documentary channel men actually sexual intercourse car whatever float car guess moving whilst running empty quite pornographic vanishing point richard c sarafian instance close ups car motion bump curve mean car main focus film fact car become character later objectified fetishised much woman fact maybe even holy holy car something every car film besides one background simply beautiful  work art question br br saying incredible car way given character actually start sympathising car spoiler  notably scene car wrecked burnt spoiler become almost convention carsploitation genre evil plymouth fury christine john carpenter satan custom lincoln mark iii car elliot silverstein nifty little mini cooper italian job peter collinson friendly volkswagen beetle love bug robert stevenson course car death race paul bartel even wacky race character ironically however emphasis car often take human character certainly case running empty one human character blind character drive car hearing rather sight sort dimension rest much stock character stereotypical australian teenager big hair annoying accent none would look place neighbour especially kylie minouge look like give damn car racing crashing like really watching wrong genre br br car scene certainly selling point film best thing got going fast fast talking rather annoying technique film seem use record car speeding around mph speed oooh film car zooming along top speed real time  fancy editing trick got speed check crash check check check whilst car crashing everywhere la incredibly blue brother john landis car crash film certainly crash would seem use gunpowder something similar build car one little hit kaboom flame kind reminded thriller cruel picture bo arne vibenius sense br br simply awesome scene especially start end quite scene slow everything done opinion fail add much film note exploding car needed however couple exception great scene  spoiler especially attempted rape scene br br man film boy film full car vroom vroom vrooming around outback couple tit thrown good measure recommend little film anyone even keen cyclist  great film switch brain sit back leather chair put full volume give luvs luvs  bruuuuum p  amazon selling £  real bargain although dvd lack special feature whatsoever,1
initially put renting movie due jacket art dvd fact held true friend mine rent due art mental image conjured movie held little interest friend rented watched truly amazed br br agree another user comment movie everyone due blatant sexual inference definitely something want young child watch doubt seriously would understand anyway br br enjoy movie like whereby character personality genuinely defined nonsense direct way teaser indicate turn bad acting done acting ricci jackson performed well drawn movie even realizing acting thing story may seem far fetched somewhat done well reminded another movie mel gibson tim character limitation whether mental circumstantial well defined br br found much depth movie character involved feel everyone involved cameraman actor commended perfect fit result viewing movie talked couple friend negative approach watching like hearing comment rented watched quite surprised good bad art jacket done way since turn see art applies heard movie art first impression art sell destroys dvd sale rental br br character depth good timing allotted give audience like time absorb feel felt could trust movie flow well jacket art aside would recommend watching movie,1
enjoyed every moment beautiful film intrigued female painter never heard set exploring life work afterwards could expected found film exactly historically accurate little astounded however negative comment film inaccuracy come guy film biography novel historical film distorts reality work art right film director fully entitled use element reality history create world artemisia wonderful film think brought many people including give negative comment explore life work fascinating artist,1
probably best cinematic depiction life manhattan ad agency pressure perform client agency demand party creativity money cool surface powerful corporate undercurrent br br toss parenthood dustin hoffman br br movie textured deep follows internal relationship try understand live going relationship meryl streep friend becomes friend relationship son br br meryl streep great set record least screen time win oscar sure deliver though,1
agree columbo fan movie unnecessary change format columbo unique cop unorthodox police method movie look like remake ordinary detective drama past disturbing point columbo ordinary detective br br two part film left intriguing first figure title movie misleading maybe better title would vanishing bride something similar second columbo hide piece evidence without offering reason viewer least br br feel betrayed disappointed glad peter falk went back usual columbo br br,0
treading water beautiful movie would put straight wonderful short movie cosa bella fiona mackenzie coming also tolerance acceptance general looking forward seeing laurel himmel work future actor angie redman nina landey quite good main character relationship could strenghtened bit understand strong bond maybe could explained bit surprised angie redman appear much movie great first step director laurel himmel sure see skill,1
excited discover late sixty comedy staring favorite people maggie smith young bob newhart course peter ustinov disappointment thus compounded discover film work either comedy perfect heist film ustinov play small time crook prison set site large american corporation based london bluffing way past dimwitted ceo karl malden tech geek newhart ustinov pass computer expert immediately plan perfect heist part film need get passed tamper proof security system guard corporation mainframe problem one perfect plan work everyone else film remarkably trusting stupid lame excuse taken face value must computer center anywhere bother video camera second problem heist fraud really happens within first minute film robbing rest picture much way dramatic tension maggie smith sadly miscast ustinov ditsy next door neighbor secretary keep job love maggie smith seems together composed part called wacky physical comedian furthermore ustinov smith chemistry together maybe age difference later romantic relationship devoid actual romance still come little creepy ustinov co wrote script thought well time found unfunny meandering sad waste great cast,0
largely dense road movie comic relief provided excellent john cleese although really sending performance fawlty tower seems flip top slapstick slushy sentimentality drop hat worst part film martin hawn find etc see peril,0
quentin tarantino partner crime roger avary co writer pulp fiction venture q go exec prod time boiled french thriller br br eric stoltz zed safe cracker extraordinaire drifted france u request old friend team motley crew drugged hippy little planning think knock bank vault full gold bullion french national holiday br br avary reworked robbery gone wrong theme tarantino developed well reservoir dog killing zoe good enough survive strength alone avary thrown rather beautiful distraction julie delpy zoe student come call girl entertains zed arrival paris stunning distraction certainly nothing br br guess director wanted add different angle basic theme sadly move help add depth shallow plot desperately needed never story idea nothing idea even surreal journey seedy dive paris uninspiring figure one would concede never much movie story bunch gangster shooting botched jewellery heist either add intricate character snappy dialogue reservoir dog killing zoe br br stoltz strong interpretation doubtful zed jean hughes anglade mad portrayal obsessive ring leader nothing lift proceeding short avary unsuccessfully attempted conjure entertainment nothing br br friday september astor theatre,0
story line thief bagdad complex owing told flashback three separate equally important strand woven together screenplay lajo biro dialogue mile malleson keep story moving skillfully point young king ahmad bagdad angry vizier jaffar executing man different idea discovers disguise people blame jaffar deed hate imprisoned jaffar meet abu young thief two escape take boat city basra companion spy men clear way none see princess city passing ahmad fall love visit garden tell come beyond time win kiss captured jaffar come win princess basra ahmad attack evil vizier blind turn abu dog jaffar asks princess hand give gift mechanical flying horse sultan basra blind ahmad tell tale marketplace accompanied abu dog prince fallen sleep nothing wake jaffar sends servant halima ahmad dog hope prince rouse awaken board ship find doctor cure ahmad captured jaffar throw dog overboard allows jaffar take arm promise restore ahmad sight turn abu back thief princess see vision ahmad boat jaffar sends storm beset abu shipwrecked deserted island abu find genie djinn want kill free many century spent imprisoned bottle abu trick proving really came small vessel cork freeing get three wish first sausage meanwhile princess pleads father refuse jaffar jaffar show sultan new mechanical toy one whose six arm stab death abu make second wish find ahmad cunning genie fly goddess seeing eye abu climb great web get gem eye battling giant spider scaling goddess statue abu gaze eye see ahmad canyon genie take ahmad ahmad us eye see princess smell flower forgets everything abu wish bagdad genie laugh leaf jaffar tell princess love omitting mention ahmad ahmad try fight way princess jaffar smash eye abu find land legend old men rule want make king steal bow magic carpet escape instead hurry save ahmad princess thief arrives time save young king executioner using bow flying carpet wonder throng come watch execution jaffar try flee mechanical flying horse another shot bow finish ahmad ruler plan wed princess try make abu vizier young thief refuse saying want adventure hard work confinement palace however grand may fantastic story given sumptuous production producer alexander korda production designed vincent korda also art director george perinal colorful cinematography director credited ludwig berger michael powell tim whelan alexander korda william cameron menzies zoltan korda participating extraordinary numerous costume design work john armstrong oliver messel marcel vertes production apart gorgeous expensive looking visual splendor claim dominated two element choral music miklos rozsa performance conrad veidt evil jaffar rex ingram play genie curious accent plus usual intelligence power june duprez lovely effective princess mary morris sad beautiful halima mile malleson properly bumbling avaricious sultan ahmad john justin appears done part young prince love memorably good winning role film spaciousness found assert korda work also imaginative content stand contrast strong realistic set costume set design element one memorable idea level fantasy time worthy enjoyed,1
